0.70,0.58,0.42,0.16,-0.70,0.70,0.70,-0.42,-0.58,469.23,-408.22,549.91,0.00
0.70,0.57,0.43,0.14,-0.70,0.70,0.70,-0.43,-0.57,470.94,-411.42,544.05,0.00
0.70,0.56,0.44,0.12,-0.70,0.70,0.70,-0.44,-0.56,472.60,-414.54,538.12,0.00
0.70,0.55,0.45,0.09,-0.70,0.70,0.70,-0.45,-0.55,474.21,-417.60,532.14,0.00
0.71,0.54,0.46,0.07,-0.71,0.71,0.71,-0.46,-0.54,475.77,-420.59,526.10,0.00
0.71,0.52,0.48,0.05,-0.71,0.71,0.71,-0.48,-0.52,477.28,-423.50,520.01,0.00
0.71,0.51,0.49,0.02,-0.71,0.71,0.71,-0.49,-0.51,478.75,-426.34,513.86,0.00
0.71,0.50,0.50,0.00,-0.71,0.71,0.71,-0.50,-0.50,480.17,-429.10,507.67,0.00
0.71,0.49,0.51,-0.02,-0.71,0.71,0.71,-0.51,-0.49,481.55,-431.78,501.43,0.00
0.71,0.48,0.52,-0.05,-0.71,0.71,0.71,-0.52,-0.48,482.88,-434.38,495.15,0.00
0.71,0.46,0.54,-0.07,-0.71,0.71,0.71,-0.54,-0.46,484.16,-436.90,488.83,0.00
0.70,0.45,0.55,-0.09,-0.70,0.70,0.70,-0.55,-0.45,485.41,-439.32,482.48,0.00
0.70,0.44,0.56,-0.12,-0.70,0.70,0.70,-0.56,-0.44,486.61,-441.66,476.09,0.00
0.70,0.43,0.57,-0.14,-0.70,0.70,0.70,-0.57,-0.43,487.78,-443.91,469.67,0.00
0.70,0.42,0.58,-0.16,-0.70,0.70,0.70,-0.58,-0.42,488.90,-446.07,463.23,0.00
0.69,0.41,0.59,-0.19,-0.69,0.69,0.69,-0.59,-0.41,489.99,-448.14,456.76,0.00
0.69,0.40,0.60,-0.21,-0.69,0.69,0.69,-0.60,-0.40,491.04,-450.11,450.27,0.00
0.69,0.38,0.62,-0.23,-0.69,0.69,0.69,-0.62,-0.38,492.06,-451.99,443.76,0.00
0.68,0.37,0.63,-0.25,-0.68,0.68,0.68,-0.63,-0.37,493.05,-453.78,437.24,0.00
0.68,0.36,0.64,-0.28,-0.68,0.68,0.68,-0.64,-0.36,494.01,-455.46,430.72,0.00
0.67,0.35,0.65,-0.30,-0.67,0.67,0.67,-0.65,-0.35,494.93,-457.05,424.18,0.00
0.67,0.34,0.66,-0.32,-0.67,0.67,0.67,-0.66,-0.34,495.83,-458.55,417.64,0.00
0.66,0.33,0.67,-0.34,-0.66,0.66,0.66,-0.67,-0.33,496.70,-459.94,411.10,0.00
0.66,0.32,0.68,-0.36,-0.66,0.66,0.66,-0.68,-0.32,497.55,-461.24,404.57,0.00
0.65,0.31,0.69,-0.39,-0.65,0.65,0.65,-0.69,-0.31,498.37,-462.45,398.04,0.00
0.65,0.30,0.70,-0.41,-0.65,0.65,0.65,-0.70,-0.30,499.17,-463.55,391.52,0.00
0.64,0.29,0.71,-0.43,-0.64,0.64,0.64,-0.71,-0.29,499.95,-464.56,385.02,0.00
0.63,0.28,0.72,-0.45,-0.63,0.63,0.63,-0.72,-0.28,500.71,-465.48,378.54,0.00
0.63,0.27,0.73,-0.47,-0.63,0.63,0.63,-0.73,-0.27,501.45,-466.29,372.07,0.00
0.62,0.26,0.74,-0.49,-0.62,0.62,0.62,-0.74,-0.26,502.18,-467.02,365.63,0.00
0.61,0.25,0.75,-0.51,-0.61,0.61,0.61,-0.75,-0.25,502.89,-467.65,359.21,0.00
0.60,0.24,0.76,-0.52,-0.60,0.60,0.60,-0.76,-0.24,503.59,-468.19,352.83,0.00
0.59,0.23,0.77,-0.54,-0.59,0.59,0.59,-0.77,-0.23,504.27,-468.64,346.47,0.00
0.59,0.22,0.78,-0.56,-0.59,0.59,0.59,-0.78,-0.22,504.95,-468.99,340.16,0.00
0.58,0.21,0.79,-0.58,-0.58,0.58,0.58,-0.79,-0.21,505.61,-469.26,333.88,0.00
0.57,0.20,0.80,-0.60,-0.57,0.57,0.57,-0.80,-0.20,506.27,-469.45,327.64,0.00
0.56,0.19,0.81,-0.61,-0.56,0.56,0.56,-0.81,-0.19,506.92,-469.55,321.45,0.00
0.55,0.19,0.81,-0.63,-0.55,0.55,0.55,-0.81,-0.19,507.57,-469.56,315.31,0.00
0.54,0.18,0.82,-0.65,-0.54,0.54,0.54,-0.82,-0.18,508.21,-469.50,309.22,0.00
0.53,0.17,0.83,-0.66,-0.53,0.53,0.53,-0.83,-0.17,508.84,-469.36,303.17,0.00
0.52,0.16,0.84,-0.68,-0.52,0.52,0.52,-0.84,-0.16,509.47,-469.14,297.19,0.00
0.51,0.15,0.85,-0.69,-0.51,0.51,0.51,-0.85,-0.15,510.10,-468.84,291.26,0.00
0.50,0.15,0.85,-0.71,-0.50,0.50,0.50,-0.85,-0.15,510.73,-468.48,285.40,0.00
0.49,0.14,0.86,-0.72,-0.49,0.49,0.49,-0.86,-0.14,511.36,-468.04,279.59,0.00
0.48,0.13,0.87,-0.73,-0.48,0.48,0.48,-0.87,-0.13,511.99,-467.54,273.85,0.00
0.47,0.13,0.87,-0.75,-0.47,0.47,0.47,-0.87,-0.13,512.62,-466.97,268.18,0.00
0.46,0.12,0.88,-0.76,-0.46,0.46,0.46,-0.88,-0.12,513.26,-466.34,262.57,0.00
0.45,0.11,0.89,-0.77,-0.45,0.45,0.45,-0.89,-0.11,513.89,-465.65,257.04,0.00
0.44,0.11,0.89,-0.78,-0.44,0.44,0.44,-0.89,-0.11,514.53,-464.90,251.58,0.00
0.43,0.10,0.90,-0.79,-0.43,0.43,0.43,-0.90,-0.10,515.16,-464.10,246.19,0.00
0.42,0.10,0.90,-0.81,-0.42,0.42,0.42,-0.90,-0.10,515.81,-463.25,240.88,0.00
0.41,0.09,0.91,-0.82,-0.41,0.41,0.41,-0.91,-0.09,516.45,-462.35,235.64,0.00
0.40,0.09,0.91,-0.83,-0.40,0.40,0.40,-0.91,-0.09,517.10,-461.40,230.49,0.00
0.39,0.08,0.92,-0.84,-0.39,0.39,0.39,-0.92,-0.08,517.75,-460.40,225.41,0.00
0.38,0.08,0.92,-0.85,-0.38,0.38,0.38,-0.92,-0.08,518.41,-459.37,220.41,0.00
0.37,0.07,0.93,-0.85,-0.37,0.37,0.37,-0.93,-0.07,519.07,-458.30,215.50,0.00
0.36,0.07,0.93,-0.86,-0.36,0.36,0.36,-0.93,-0.07,519.73,-457.20,210.67,0.00
0.35,0.06,0.94,-0.87,-0.35,0.35,0.35,-0.94,-0.06,520.40,-456.06,205.93,0.00
0.34,0.06,0.94,-0.88,-0.34,0.34,0.34,-0.94,-0.06,521.07,-454.89,201.27,0.00
0.33,0.06,0.94,-0.89,-0.33,0.33,0.33,-0.94,-0.06,521.75,-453.69,196.69,0.00
0.32,0.05,0.95,-0.89,-0.32,0.32,0.32,-0.95,-0.05,522.42,-452.47,192.21,0.00
0.31,0.05,0.95,-0.90,-0.31,0.31,0.31,-0.95,-0.05,523.10,-451.23,187.81,0.00
0.30,0.05,0.95,-0.91,-0.30,0.30,0.30,-0.95,-0.05,523.78,-449.97,183.50,0.00
0.29,0.04,0.96,-0.91,-0.29,0.29,0.29,-0.96,-0.04,524.47,-448.69,179.27,0.00
0.28,0.04,0.96,-0.92,-0.28,0.28,0.28,-0.96,-0.04,525.15,-447.40,175.14,0.00
0.27,0.04,0.96,-0.93,-0.27,0.27,0.27,-0.96,-0.04,525.84,-446.09,171.09,0.00
0.26,0.03,0.97,-0.93,-0.26,0.26,0.26,-0.97,-0.03,526.52,-444.78,167.13,0.00
0.25,0.03,0.97,-0.94,-0.25,0.25,0.25,-0.97,-0.03,527.21,-443.46,163.27,0.00
0.24,0.03,0.97,-0.94,-0.24,0.24,0.24,-0.97,-0.03,527.89,-442.14,159.49,0.00
0.23,0.03,0.97,-0.95,-0.23,0.23,0.23,-0.97,-0.03,528.58,-440.81,155.80,0.00
0.22,0.03,0.97,-0.95,-0.22,0.22,0.22,-0.97,-0.03,529.26,-439.48,152.20,0.00
0.21,0.02,0.98,-0.95,-0.21,0.21,0.21,-0.98,-0.02,529.94,-438.16,148.69,0.00
0.20,0.02,0.98,-0.96,-0.20,0.20,0.20,-0.98,-0.02,530.62,-436.84,145.27,0.00
0.20,0.02,0.98,-0.96,-0.20,0.20,0.20,-0.98,-0.02,531.29,-435.52,141.93,0.00
0.19,0.02,0.98,-0.96,-0.19,0.19,0.19,-0.98,-0.02,531.96,-434.22,138.69,0.00
0.18,0.02,0.98,-0.97,-0.18,0.18,0.18,-0.98,-0.02,532.62,-432.92,135.53,0.00
0.17,0.01,0.99,-0.97,-0.17,0.17,0.17,-0.99,-0.01,533.28,-431.64,132.46,0.00
0.16,0.01,0.99,-0.97,-0.16,0.16,0.16,-0.99,-0.01,533.93,-430.36,129.48,0.00
0.16,0.01,0.99,-0.98,-0.16,0.16,0.16,-0.99,-0.01,534.58,-429.11,126.59,0.00
0.15,0.01,0.99,-0.98,-0.15,0.15,0.15,-0.99,-0.01,535.21,-427.87,123.78,0.00
0.14,0.01,0.99,-0.98,-0.14,0.14,0.14,-0.99,-0.01,535.84,-426.64,121.05,0.00
0.13,0.01,0.99,-0.98,-0.13,0.13,0.13,-0.99,-0.01,536.46,-425.44,118.42,0.00
0.13,0.01,0.99,-0.98,-0.13,0.13,0.13,-0.99,-0.01,537.07,-424.26,115.86,0.00
0.12,0.01,0.99,-0.99,-0.12,0.12,0.12,-0.99,-0.01,537.67,-423.10,113.39,0.00
0.11,0.01,0.99,-0.99,-0.11,0.11,0.11,-0.99,-0.01,538.26,-421.96,111.00,0.00
0.11,0.01,0.99,-0.99,-0.11,0.11,0.11,-0.99,-0.01,538.84,-420.85,108.69,0.00
0.10,0.01,0.99,-0.99,-0.10,0.10,0.10,-0.99,-0.01,539.41,-419.77,106.47,0.00
0.10,0.00,1.00,-0.99,-0.10,0.10,0.10,-1.00,-0.00,539.96,-418.71,104.32,0.00
0.09,0.00,1.00,-0.99,-0.09,0.09,0.09,-1.00,-0.00,540.50,-417.67,102.26,0.00
0.09,0.00,1.00,-0.99,-0.09,0.09,0.09,-1.00,-0.00,541.03,-416.67,100.27,0.00
0.08,0.00,1.00,-0.99,-0.08,0.08,0.08,-1.00,-0.00,541.54,-415.69,98.36,0.00
0.08,0.00,1.00,-0.99,-0.08,0.08,0.08,-1.00,-0.00,542.04,-414.75,96.52,0.00
0.07,0.00,1.00,-1.00,-0.07,0.07,0.07,-1.00,-0.00,542.53,-413.83,94.76,0.00
0.07,0.00,1.00,-1.00,-0.07,0.07,0.07,-1.00,-0.00,543.00,-412.94,93.08,0.00
0.06,0.00,1.00,-1.00,-0.06,0.06,0.06,-1.00,-0.00,543.45,-412.09,91.46,0.00
0.06,0.00,1.00,-1.00,-0.06,0.06,0.06,-1.00,-0.00,543.89,-411.26,89.92,0.00
0.05,0.00,1.00,-1.00,-0.05,0.05,0.05,-1.00,-0.00,544.31,-410.47,88.45,0.00
0.05,0.00,1.00,-1.00,-0.05,0.05,0.05,-1.00,-0.00,544.72,-409.71,87.05,0.00
0.05,0.00,1.00,-1.00,-0.05,0.05,0.05,-1.00,-0.00,545.11,-408.98,85.72,0.00
0.04,0.00,1.00,-1.00,-0.04,0.04,0.04,-1.00,-0.00,545.48,-408.29,84.45,0.00
0.04,0.00,1.00,-1.00,-0.04,0.04,0.04,-1.00,-0.00,545.84,-407.62,83.25,0.00
0.03,0.00,1.00,-1.00,-0.03,0.03,0.03,-1.00,-0.00,546.18,-406.99,82.12,0.00
0.03,0.00,1.00,-1.00,-0.03,0.03,0.03,-1.00,-0.00,546.51,-406.39,81.04,0.00
0.03,0.00,1.00,-1.00,-0.03,0.03,0.03,-1.00,-0.00,546.82,-405.82,80.03,0.00
0.03,0.00,1.00,-1.00,-0.03,0.03,0.03,-1.00,-0.00,547.11,-405.28,79.08,0.00
0.02,0.00,1.00,-1.00,-0.02,0.02,0.02,-1.00,-0.00,547.39,-404.77,78.19,0.00
0.02,0.00,1.00,-1.00,-0.02,0.02,0.02,-1.00,-0.00,547.65,-404.29,77.36,0.00
0.02,0.00,1.00,-1.00,-0.02,0.02,0.02,-1.00,-0.00,547.89,-403.85,76.58,0.00
0.02,0.00,1.00,-1.00,-0.02,0.02,0.02,-1.00,-0.00,548.12,-403.43,75.85,0.00
0.01,0.00,1.00,-1.00,-0.01,0.01,0.01,-1.00,-0.00,548.33,-403.04,75.18,0.00
0.01,0.00,1.00,-1.00,-0.01,0.01,0.01,-1.00,-0.00,548.53,-402.68,74.56,0.00
0.01,0.00,1.00,-1.00,-0.01,0.01,0.01,-1.00,-0.00,548.71,-402.35,73.99,0.00
0.01,0.00,1.00,-1.00,-0.01,0.01,0.01,-1.00,-0.00,548.87,-402.04,73.47,0.00
0.01,0.00,1.00,-1.00,-0.01,0.01,0.01,-1.00,-0.00,549.03,-401.77,72.99,0.00
0.01,0.00,1.00,-1.00,-0.01,0.01,0.01,-1.00,-0.00,549.17,-401.51,72.56,0.00
0.01,0.00,1.00,-1.00,-0.01,0.01,0.01,-1.00,-0.00,549.29,-401.28,72.17,0.00
0.01,0.00,1.00,-1.00,-0.01,0.01,0.01,-1.00,-0.00,549.41,-401.08,71.82,0.00
0.00,0.00,1.00,-1.00,-0.00,0.00,0.00,-1.00,-0.00,549.51,-400.89,71.51,0.00
0.00,0.00,1.00,-1.00,-0.00,0.00,0.00,-1.00,-0.00,549.60,-400.73,71.23,0.00
0.00,0.00,1.00,-1.00,-0.00,0.00,0.00,-1.00,-0.00,549.67,-400.59,70.99,0.00
0.00,0.00,1.00,-1.00,-0.00,0.00,0.00,-1.00,-0.00,549.74,-400.47,70.79,0.00
0.00,0.00,1.00,-1.00,-0.00,0.00,0.00,-1.00,-0.00,549.80,-400.36,70.61,0.00
0.00,0.00,1.00,-1.00,-0.00,0.00,0.00,-1.00,-0.00,549.85,-400.27,70.46,0.00
0.00,0.00,1.00,-1.00,-0.00,0.00,0.00,-1.00,-0.00,549.89,-400.20,70.34,0.00
0.00,0.00,1.00,-1.00,-0.00,0.00,0.00,-1.00,-0.00,549.92,-400.14,70.24,0.00
0.00,0.00,1.00,-1.00,-0.00,0.00,0.00,-1.00,-0.00,549.95,-400.10,70.16,0.00
0.00,0.00,1.00,-1.00,-0.00,0.00,0.00,-1.00,-0.00,549.97,-400.06,70.10,0.00
0.00,0.00,1.00,-1.00,-0.00,0.00,0.00,-1.00,-0.00,549.98,-400.04,70.06,0.00
0.00,0.00,1.00,-1.00,-0.00,0.00,0.00,-1.00,-0.00,549.99,-400.02,70.03,0.00
